OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,,CompStatDay,CompStatYear,Start Date,End Date,Date gap,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
1104,2.02E+14,7/18/2015 4:30,Saturday,Jul,7,18,2015,400,Jul,7,18,2015,7/18/2015,7/18/2015,0,RAPE,FELONY,K,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
1105,2.02E+14,7/18/2015 6:00,Saturday,Jul,7,18,2015,600,Jul,7,18,2015,7/18/2015,7/18/2015,0,RAPE,FELONY,,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1106,2.02E+14,7/18/2015 9:00,Saturday,Jul,7,18,2015,900,Jul,7,18,2015,7/18/2015,7/18/2015,0,RAPE,FELONY,D,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1107,2.02E+14,7/19/2015 1:34,Sunday,Jul,7,19,2015,100,Jul,7,28,2015,7/19/2015,7/28/2015,9,RAPE,FELONY,H,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1108,2.02E+14,7/19/2015 11:30,Sunday,Jul,7,19,2015,1100,Jul,7,19,2015,7/19/2015,7/19/2015,0,RAPE,FELONY,F,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1109,2.02E+14,7/19/2015 18:00,Sunday,Jul,7,19,2015,1800,Jul,7,20,2015,7/19/2015,7/20/2015,1,RAPE,FELONY,,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1110,2.02E+14,7/20/2015 1:00,Monday,Jul,7,20,2015,100,Jul,7,21,2015,7/20/2015,7/21/2015,1,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1111,2.02E+14,7/20/2015 2:50,Monday,Jul,7,20,2015,200,Jul,7,20,2015,7/20/2015,7/20/2015,0,RAPE,FELONY,A,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1112,2.02E+14,7/20/2015 4:00,Monday,Jul,7,20,2015,400,Jul,7,20,2015,7/20/2015,7/20/2015,0,RAPE,FELONY,C,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1113,2.02E+14,7/20/2015 15:00,Monday,Jul,7,20,2015,1500,Jul,7,21,2015,7/20/2015,7/21/2015,1,RAPE,FELONY,I,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
1114,2.02E+14,7/21/2015 4:30,Tuesday,Jul,7,21,2015,400,Jul,7,21,2015,7/21/2015,7/21/2015,0,RAPE,FELONY,A,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1115,2.02E+14,7/21/2015 6:10,Tuesday,Jul,7,21,2015,600,Jul,7,21,2015,7/21/2015,7/21/2015,0,RAPE,FELONY,B,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1116,2.02E+14,7/21/2015 12:00,Tuesday,Jul,7,21,2015,1200,Jul,7,21,2015,7/21/2015,7/21/2015,0,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1117,2.02E+14,7/21/2015 22:00,Tuesday,Jul,7,21,2015,2200,Jul,7,23,2015,7/21/2015,7/23/2015,2,RAPE,FELONY,D,48,Bronx,NYPD-HOUSING BUREAU,1011779,246746,40.84390126,-73.90050463
1118,2.02E+14,7/24/2015 0:01,Friday,Jul,7,24,2015,0,Aug,8,31,2015,7/24/2015,8/31/2015,38,RAPE,FELONY,E,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1119,2.02E+14,7/24/2015 2:00,Friday,Jul,7,24,2015,200,Jul,7,26,2015,7/24/2015,7/26/2015,2,RAPE,FELONY,E,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1120,2.02E+14,7/24/2015 2:00,Friday,Jul,7,24,2015,200,Jul,7,26,2015,7/24/2015,7/26/2015,2,RAPE,FELONY,B,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1121,2.02E+14,7/24/2015 2:00,Friday,Jul,7,24,2015,200,Jul,7,24,2015,7/24/2015,7/24/2015,0,RAPE,FELONY,M,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1122,2.02E+14,7/24/2015 21:30,Friday,Jul,7,24,2015,2100,Jul,7,25,2015,7/24/2015,7/25/2015,1,RAPE,FELONY,E,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
1123,2.02E+14,7/25/2015 15:00,Saturday,Jul,7,25,2015,1500,Jul,7,26,2015,7/25/2015,7/26/2015,1,RAPE,FELONY,C,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1124,2.02E+14,7/26/2015 0:01,Sunday,Jul,7,26,2015,0,Aug,8,22,2015,7/26/2015,8/22/2015,27,RAPE,FELONY,B,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1125,2.02E+14,7/26/2015 4:15,Sunday,Jul,7,26,2015,400,Jul,7,26,2015,7/26/2015,7/26/2015,0,RAPE,FELONY,E,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1126,2.02E+14,7/26/2015 4:30,Sunday,Jul,7,26,2015,400,Jul,7,26,2015,7/26/2015,7/26/2015,0,RAPE,FELONY,B,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1127,2.02E+14,7/26/2015 9:15,Sunday,Jul,7,26,2015,900,Jul,7,26,2015,7/26/2015,7/26/2015,0,RAPE,FELONY,E,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1128,2.02E+14,7/26/2015 18:45,Sunday,Jul,7,26,2015,1800,Jul,7,27,2015,7/26/2015,7/27/2015,1,RAPE,FELONY,C,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
1129,2.02E+14,7/27/2015 19:00,Monday,Jul,7,27,2015,1900,Jul,7,31,2015,7/27/2015,7/31/2015,4,RAPE,FELONY,I,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1130,2.02E+14,7/28/2015 0:45,Tuesday,Jul,7,28,2015,0,Jul,7,28,2015,7/28/2015,7/28/2015,0,RAPE,FELONY,G,7,Manhattan,NYPD,988708,200317,40.71650772,-73.9839199
1131,2.02E+14,7/28/2015 13:00,Tuesday,Jul,7,28,2015,1300,Aug,8,20,2015,7/28/2015,8/20/2015,23,RAPE,FELONY,K,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1132,2.02E+14,7/29/2015 0:30,Wednesday,Jul,7,29,2015,0,Jul,7,29,2015,7/29/2015,7/29/2015,0,RAPE,FELONY,B,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
1133,2.02E+14,7/29/2015 1:00,Wednesday,Jul,7,29,2015,100,Aug,8,1,2015,7/29/2015,8/1/2015,3,RAPE,FELONY,D,112,Queens,NYPD,1025420,202485,40.72236369,-73.85147389
1134,2.02E+14,7/29/2015 3:15,Wednesday,Jul,7,29,2015,300,Jul,7,29,2015,7/29/2015,7/29/2015,0,RAPE,FELONY,A,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1135,2.02E+14,7/29/2015 6:30,Wednesday,Jul,7,29,2015,600,Jul,7,29,2015,7/29/2015,7/29/2015,0,RAPE,FELONY,F,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1136,2.02E+14,7/29/2015 6:30,Wednesday,Jul,7,29,2015,600,Jul,7,29,2015,7/29/2015,7/29/2015,0,RAPE,FELONY,H,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
1137,2.02E+14,7/30/2015 4:00,Thursday,Jul,7,30,2015,400,Jul,7,30,2015,7/30/2015,7/30/2015,0,RAPE,FELONY,A,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1138,2.02E+14,7/30/2015 12:00,Thursday,Jul,7,30,2015,1200,Aug,8,14,2015,7/30/2015,8/14/2015,15,RAPE,FELONY,B,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
1139,2.02E+14,7/30/2015 18:00,Thursday,Jul,7,30,2015,1800,Sep,9,10,2015,7/30/2015,9/10/2015,42,RAPE,FELONY,C,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
1140,2.02E+14,7/30/2015 22:15,Thursday,Jul,7,30,2015,2200,Jul,7,31,2015,7/30/2015,7/31/2015,1,RAPE,FELONY,D,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1141,2.02E+14,7/30/2015 23:30,Thursday,Jul,7,30,2015,2300,Aug,8,4,2015,7/30/2015,8/4/2015,5,RAPE,FELONY,E,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1142,2.02E+14,7/31/2015 1:05,Friday,Jul,7,31,2015,100,Jul,7,31,2015,7/31/2015,7/31/2015,0,RAPE,FELONY,A,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
1143,2.02E+14,7/31/2015 2:30,Friday,Jul,7,31,2015,200,Aug,8,6,2015,7/31/2015,8/6/2015,6,RAPE,FELONY,F,62,Brooklyn,NYPD,983393,158818,40.60260318,-74.00308766
1144,2.02E+14,7/31/2015 6:00,Friday,Jul,7,31,2015,600,Jul,7,31,2015,7/31/2015,7/31/2015,0,RAPE,FELONY,H,122,Staten Island,NYPD-HOUSING BUREAU,954943,148360,40.57384965,-74.10549616
1145,2.02E+14,8/1/2015 0:05,Saturday,Aug,8,1,2015,0,Aug,8,26,2015,8/1/2015,8/26/2015,25,RAPE,FELONY,J,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1146,2.02E+14,8/1/2015 3:00,Saturday,Aug,8,1,2015,300,Aug,8,1,2015,8/1/2015,8/1/2015,0,RAPE,FELONY,C,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1147,2.02E+14,8/1/2015 6:05,Saturday,Aug,8,1,2015,600,Aug,8,1,2015,8/1/2015,8/1/2015,0,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1148,2.02E+14,8/1/2015 13:30,Saturday,Aug,8,1,2015,1300,Aug,8,1,2015,8/1/2015,8/1/2015,0,RAPE,FELONY,F,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1149,2.02E+14,8/1/2015 23:20,Saturday,Aug,8,1,2015,2300,Aug,8,2,2015,8/1/2015,8/2/2015,1,RAPE,FELONY,F,94,Brooklyn,NYPD,997313,204100,40.72688262,-73.95287135
1150,2.02E+14,8/2/2015 0:01,Sunday,Aug,8,2,2015,0,Aug,8,7,2015,8/2/2015,8/7/2015,5,RAPE,FELONY,B,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1151,2.02E+14,8/2/2015 4:00,Sunday,Aug,8,2,2015,400,Aug,8,2,2015,8/2/2015,8/2/2015,0,RAPE,FELONY,E,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1152,2.02E+14,8/2/2015 4:00,Sunday,Aug,8,2,2015,400,Aug,8,2,2015,8/2/2015,8/2/2015,0,RAPE,FELONY,E,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1153,2.02E+14,8/2/2015 4:00,Sunday,Aug,8,2,2015,400,Aug,8,2,2015,8/2/2015,8/2/2015,0,RAPE,FELONY,G,114,Queens,NYPD,1007654,219564,40.76930609,-73.91550818
1154,2.02E+14,8/2/2015 7:00,Sunday,Aug,8,2,2015,700,Aug,8,2,2015,8/2/2015,8/2/2015,0,RAPE,FELONY,,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
1155,2.02E+14,8/2/2015 20:00,Sunday,Aug,8,2,2015,2000,Aug,8,3,2015,8/2/2015,8/3/2015,1,RAPE,FELONY,I,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
1156,2.02E+14,8/3/2015 4:30,Monday,Aug,8,3,2015,400,Aug,8,4,2015,8/3/2015,8/4/2015,1,RAPE,FELONY,M,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
1157,2.02E+14,8/3/2015 16:25,Monday,Aug,8,3,2015,1600,Aug,8,4,2015,8/3/2015,8/4/2015,1,RAPE,FELONY,B,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
1158,2.02E+14,8/3/2015 19:00,Monday,Aug,8,3,2015,1900,Sep,9,20,2015,8/3/2015,9/20/2015,48,RAPE,FELONY,B,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1159,2.02E+14,8/4/2015 1:00,Tuesday,Aug,8,4,2015,100,Aug,8,4,2015,8/4/2015,8/4/2015,0,RAPE,FELONY,C,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1160,2.02E+14,8/4/2015 5:00,Tuesday,Aug,8,4,2015,500,Aug,8,5,2015,8/4/2015,8/5/2015,1,RAPE,FELONY,Q,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1161,2.02E+14,8/4/2015 11:00,Tuesday,Aug,8,4,2015,1100,Sep,9,21,2015,8/4/2015,9/21/2015,48,RAPE,FELONY,A,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1162,2.02E+14,8/4/2015 22:40,Tuesday,Aug,8,4,2015,2200,Aug,8,4,2015,8/4/2015,8/4/2015,0,RAPE,FELONY,D,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1163,2.02E+14,8/5/2015 0:30,Wednesday,Aug,8,5,2015,0,Aug,8,29,2015,8/5/2015,8/29/2015,24,RAPE,FELONY,E,62,Brooklyn,NYPD,983393,158818,40.60260318,-74.00308766
1164,2.02E+14,8/5/2015 2:00,Wednesday,Aug,8,5,2015,200,Aug,8,6,2015,8/5/2015,8/6/2015,1,RAPE,FELONY,A,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
1165,2.02E+14,8/5/2015 23:43,Wednesday,Aug,8,5,2015,2300,Aug,8,8,2015,8/5/2015,8/8/2015,3,RAPE,FELONY,D,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
1166,2.02E+14,8/6/2015 1:30,Thursday,Aug,8,6,2015,100,Aug,8,6,2015,8/6/2015,8/6/2015,0,RAPE,FELONY,F,114,Queens,NYPD,1007654,219564,40.76930609,-73.91550818
1167,2.02E+14,8/6/2015 2:45,Thursday,Aug,8,6,2015,200,Aug,8,8,2015,8/6/2015,8/8/2015,2,RAPE,FELONY,C,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1168,2.02E+14,8/6/2015 21:00,Thursday,Aug,8,6,2015,2100,Sep,9,12,2015,8/6/2015,9/12/2015,37,RAPE,FELONY,B,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
1169,2.02E+14,8/6/2015 22:58,Thursday,Aug,8,6,2015,2200,Aug,8,7,2015,8/6/2015,8/7/2015,1,RAPE,FELONY,E,122,Staten Island,NYPD,954943,148360,40.57384965,-74.10549616
1170,2.02E+14,8/7/2015 4:00,Friday,Aug,8,7,2015,400,Aug,8,7,2015,8/7/2015,8/7/2015,0,RAPE,FELONY,J,88,Brooklyn,NYPD-HOUSING BUREAU,995188,190691,40.69008097,-73.96055993
1171,2.02E+14,8/7/2015 13:00,Friday,Aug,8,7,2015,1300,Aug,8,8,2015,8/7/2015,8/8/2015,1,RAPE,FELONY,B,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
1172,2.02E+14,8/8/2015 1:45,Saturday,Aug,8,8,2015,100,Aug,8,8,2015,8/8/2015,8/8/2015,0,RAPE,FELONY,F,60,Brooklyn,NYPD-HOUSING BUREAU,990922,149184,40.5761573,-73.9759838
1173,2.02E+14,8/8/2015 2:30,Saturday,Aug,8,8,2015,200,Aug,8,10,2015,8/8/2015,8/10/2015,2,RAPE,FELONY,J,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1174,2.02E+14,8/8/2015 7:30,Saturday,Aug,8,8,2015,700,Aug,8,26,2015,8/8/2015,8/26/2015,18,RAPE,FELONY,I,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
1175,2.02E+14,8/8/2015 8:00,Saturday,Aug,8,8,2015,800,Aug,8,17,2015,8/8/2015,8/17/2015,9,RAPE,FELONY,I,49,Bronx,NYPD-HOUSING BUREAU,1027295,251236,40.85616296,-73.84439712
1176,2.02E+14,8/9/2015 1:30,Sunday,Aug,8,9,2015,100,Aug,8,9,2015,8/9/2015,8/9/2015,0,RAPE,FELONY,D,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1177,2.02E+14,8/9/2015 3:30,Sunday,Aug,8,9,2015,300,Aug,8,9,2015,8/9/2015,8/9/2015,0,RAPE,FELONY,C,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
1178,2.02E+14,8/9/2015 3:30,Sunday,Aug,8,9,2015,300,Aug,8,9,2015,8/9/2015,8/9/2015,0,RAPE,FELONY,P,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1179,2.02E+14,8/9/2015 20:30,Sunday,Aug,8,9,2015,2000,Aug,8,11,2015,8/9/2015,8/11/2015,2,RAPE,FELONY,H,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
1180,2.02E+14,8/10/2015 6:24,Monday,Aug,8,10,2015,600,Aug,8,10,2015,8/10/2015,8/10/2015,0,RAPE,FELONY,K,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
1181,2.02E+14,8/10/2015 12:00,Monday,Aug,8,10,2015,1200,Aug,8,12,2015,8/10/2015,8/12/2015,2,RAPE,FELONY,C,45,Bronx,NYPD,1032047,242037,40.83088999,-73.82728462
1182,2.02E+14,8/10/2015 15:00,Monday,Aug,8,10,2015,1500,Aug,8,12,2015,8/10/2015,8/12/2015,2,RAPE,FELONY,D,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
1183,2.02E+14,8/10/2015 22:00,Monday,Aug,8,10,2015,2200,Aug,8,11,2015,8/10/2015,8/11/2015,1,RAPE,FELONY,C,22,Manhattan,NYPD,994010,224718,40.78347806,-73.96475834
1184,2.02E+14,8/11/2015 0:40,Tuesday,Aug,8,11,2015,0,Aug,8,11,2015,8/11/2015,8/11/2015,0,RAPE,FELONY,B,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
1185,2.02E+14,8/11/2015 8:00,Tuesday,Aug,8,11,2015,800,Sep,9,21,2015,8/11/2015,9/21/2015,41,RAPE,FELONY,B,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
1186,2.02E+14,8/11/2015 12:00,Tuesday,Aug,8,11,2015,1200,Aug,8,15,2015,8/11/2015,8/15/2015,4,RAPE,FELONY,H,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
1187,2.02E+14,8/12/2015 1:00,Wednesday,Aug,8,12,2015,100,Aug,8,12,2015,8/12/2015,8/12/2015,0,RAPE,FELONY,D,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1188,2.02E+14,8/12/2015 1:10,Wednesday,Aug,8,12,2015,100,Aug,8,13,2015,8/12/2015,8/13/2015,1,RAPE,FELONY,E,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
1189,2.02E+14,8/12/2015 11:40,Wednesday,Aug,8,12,2015,1100,Aug,8,12,2015,8/12/2015,8/12/2015,0,RAPE,FELONY,D,78,Brooklyn,NYPD-TRANSIT BUREAU,991374,187228,40.68057972,-73.97431656
1190,2.02E+14,8/12/2015 20:55,Wednesday,Aug,8,12,2015,2000,Aug,8,12,2015,8/12/2015,8/12/2015,0,RAPE,FELONY,K,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
1191,2.02E+14,8/13/2015 1:15,Thursday,Aug,8,13,2015,100,Aug,8,13,2015,8/13/2015,8/13/2015,0,RAPE,FELONY,B,28,Manhattan,NYPD,997376,233927,40.8087499,-73.95258581
1192,2.02E+14,8/13/2015 3:33,Thursday,Aug,8,13,2015,300,Aug,8,17,2015,8/13/2015,8/17/2015,4,RAPE,FELONY,G,94,Brooklyn,NYPD,997313,204100,40.72688262,-73.95287135
1193,2.02E+14,8/13/2015 6:00,Thursday,Aug,8,13,2015,600,Aug,8,15,2015,8/13/2015,8/15/2015,2,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1194,2.02E+14,8/13/2015 8:00,Thursday,Aug,8,13,2015,800,Aug,8,15,2015,8/13/2015,8/15/2015,2,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1195,2.02E+14,8/13/2015 20:00,Thursday,Aug,8,13,2015,2000,Aug,8,16,2015,8/13/2015,8/16/2015,3,RAPE,FELONY,B,30,Manhattan,NYPD-HOUSING BUREAU,999794,241252,40.82885105,-73.94383419
1196,2.02E+14,8/13/2015 21:00,Thursday,Aug,8,13,2015,2100,Aug,8,14,2015,8/13/2015,8/14/2015,1,RAPE,FELONY,B,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
1197,2.02E+14,8/13/2015 21:50,Thursday,Aug,8,13,2015,2100,Aug,8,14,2015,8/13/2015,8/14/2015,1,RAPE,FELONY,C,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
1198,2.02E+14,8/14/2015 0:01,Friday,Aug,8,14,2015,0,Aug,8,15,2015,8/14/2015,8/15/2015,1,RAPE,FELONY,M,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
1199,2.02E+14,8/14/2015 1:00,Friday,Aug,8,14,2015,100,Aug,8,15,2015,8/14/2015,8/15/2015,1,RAPE,FELONY,A,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
1200,2.02E+14,8/14/2015 17:00,Friday,Aug,8,14,2015,1700,Aug,8,14,2015,8/14/2015,8/14/2015,0,RAPE,FELONY,B,113,Queens,NYPD,1046367,186986,40.67970041,-73.77604737
1201,2.02E+14,8/14/2015 20:00,Friday,Aug,8,14,2015,2000,Aug,8,31,2015,8/14/2015,8/31/2015,17,RAPE,FELONY,Q,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1202,2.02E+14,8/14/2015 22:00,Friday,Aug,8,14,2015,2200,Sep,9,4,2015,8/14/2015,9/4/2015,21,RAPE,FELONY,G,1,Manhattan,NYPD,982285,201682,40.72025522,-74.00709028
1203,2.02E+14,8/15/2015 1:10,Saturday,Aug,8,15,2015,100,Aug,8,15,2015,8/15/2015,8/15/2015,0,RAPE,FELONY,A,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
1204,2.02E+14,8/15/2015 2:30,Saturday,Aug,8,15,2015,200,Aug,8,17,2015,8/15/2015,8/17/2015,2,RAPE,FELONY,E,84,Brooklyn,NYPD,989013,192652,40.69546894,-73.98282508
1205,2.02E+14,8/15/2015 5:30,Saturday,Aug,8,15,2015,500,Aug,8,26,2015,8/15/2015,8/26/2015,11,RAPE,FELONY,B,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
1206,2.02E+14,8/15/2015 9:35,Saturday,Aug,8,15,2015,900,Aug,8,15,2015,8/15/2015,8/15/2015,0,RAPE,FELONY,E,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
1207,2.02E+14,8/15/2015 20:15,Saturday,Aug,8,15,2015,2000,Aug,8,15,2015,8/15/2015,8/15/2015,0,RAPE,FELONY,K,43,Bronx,OTHER,1020316,239179,40.8231013,-73.86969046
1208,2.02E+14,8/16/2015 0:10,Sunday,Aug,8,16,2015,0,Aug,8,16,2015,8/16/2015,8/16/2015,0,RAPE,FELONY,C,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
1209,2.02E+14,8/16/2015 4:00,Sunday,Aug,8,16,2015,400,Aug,8,16,2015,8/16/2015,8/16/2015,0,RAPE,FELONY,F,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
1210,2.02E+14,8/16/2015 12:00,Sunday,Aug,8,16,2015,1200,Sep,9,6,2015,8/16/2015,9/6/2015,21,RAPE,FELONY,C,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
1211,2.02E+14,8/16/2015 20:00,Sunday,Aug,8,16,2015,2000,Aug,8,19,2015,8/16/2015,8/19/2015,3,RAPE,FELONY,A,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
1212,2.02E+14,8/17/2015 2:00,Monday,Aug,8,17,2015,200,Aug,8,26,2015,8/17/2015,8/26/2015,9,RAPE,FELONY,J,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
1213,2.02E+14,8/17/2015 3:00,Monday,Aug,8,17,2015,300,Aug,8,17,2015,8/17/2015,8/17/2015,0,RAPE,FELONY,M,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
1214,2.02E+14,8/17/2015 5:05,Monday,Aug,8,17,2015,500,Aug,8,17,2015,8/17/2015,8/17/2015,0,RAPE,FELONY,G,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
1215,2.02E+14,8/18/2015 0:01,Tuesday,Aug,8,18,2015,0,Aug,8,19,2015,8/18/2015,8/19/2015,1,RAPE,FELONY,G,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
1216,2.02E+14,8/18/2015 3:00,Tuesday,Aug,8,18,2015,300,Aug,8,19,2015,8/18/2015,8/19/2015,1,RAPE,FELONY,A,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
1217,2.02E+14,8/18/2015 20:20,Tuesday,Aug,8,18,2015,2000,Aug,8,19,2015,8/18/2015,8/19/2015,1,RAPE,FELONY,I,49,Bronx,NYPD-HOUSING BUREAU,1027295,251236,40.85616296,-73.84439712
1218,2.02E+14,8/19/2015 16:25,Wednesday,Aug,8,19,2015,1600,Aug,8,19,2015,8/19/2015,8/19/2015,0,RAPE,FELONY,N,114,Queens,NYPD,1007654,219564,40.76930609,-73.91550818
1219,2.02E+14,8/21/2015 0:01,Friday,Aug,8,21,2015,0,Sep,9,6,2015,8/21/2015,9/6/2015,16,RAPE,FELONY,C,40,Bronx,NYPD-HOUSING BUREAU,1004926,234532,40.81039602,-73.92531074
1220,2.02E+14,8/21/2015 20:30,Friday,Aug,8,21,2015,2000,Aug,8,22,2015,8/21/2015,8/22/2015,1,RAPE,FELONY,A,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
1221,2.02E+14,8/22/2015 1:00,Saturday,Aug,8,22,2015,100,Aug,8,26,2015,8/22/2015,8/26/2015,4,RAPE,FELONY,C,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
1222,2.02E+14,8/22/2015 4:00,Saturday,Aug,8,22,2015,400,Sep,9,4,2015,8/22/2015,9/4/2015,13,RAPE,FELONY,I,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
1223,2.02E+14,8/22/2015 14:00,Saturday,Aug,8,22,2015,1400,Sep,9,25,2015,8/22/2015,9/25/2015,34,RAPE,FELONY,C,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
1224,2.02E+14,8/22/2015 23:00,Saturday,Aug,8,22,2015,2300,Aug,8,23,2015,8/22/2015,8/23/2015,1,RAPE,FELONY,C,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
1225,2.02E+14,8/23/2015 3:00,Sunday,Aug,8,23,2015,300,Sep,9,3,2015,8/23/2015,9/3/2015,11,RAPE,FELONY,M,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
1226,2.02E+14,8/24/2015 7:00,Monday,Aug,8,24,2015,700,Aug,8,24,2015,8/24/2015,8/24/2015,0,RAPE,FELONY,B,28,Manhattan,NYPD,997376,233927,40.8087499,-73.95258581
1227,2.02E+14,8/24/2015 14:30,Monday,Aug,8,24,2015,1400,Aug,8,31,2015,8/24/2015,8/31/2015,7,RAPE,FELONY,B,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
